Salary,First,Last,Email,Phone,Language,Hire Date
72885,Radhames,Dykhoff,radhames.dykhoff@company.org,19292383363,english,"March 12, 2014"
83345,Allan,Dykstra,allan.dykstra@company.org,19292383363,english,"November 20, 2004"
318947,Jarrod,Dyson,jarrod.dyson@company.org,19292383363,italian,"September 21, 2001"
399960,Sam,Dyson,sam.dyson@company.org,19292383363,english,"October 13, 2018"
302574,Damion,Easley,damion.easley@company.org,19292383363,english,"January 1, 2015"
275425,Ed,Easley,ed.easley@company.org,19292383363,english,"January 26, 2001"
114216,Adam,Eaton,adam.eaton@company.org,19292383363,english,"July 4, 2009"
149420,Derrin,Ebert,derrin.ebert@company.org,19292383363,english,"November 21, 2012"
268804,Angel,Echevarria,angel.echevarria@company.org,19292383363,spanish,"November 14, 2009"
179636,Eric,Eckenstahler,eric.eckenstahler@company.org,19292383363,spanish,"April 20, 2015"
70535,David,Eckstein,david.eckstein@company.org,19292383363,english,"July 27, 2013"
343042,Chris,Eddy,chris.eddy@company.org,19292383363,english,"October 18, 2013"
134354,Ken,Edenfield,ken.edenfield@company.org,19292383363,english,"January 24, 2004"
241661,Josh,Edgin,josh.edgin@company.org,19292383363,spanish,"December 23, 2007"
128044,Steve,Edlefsen,steve.edlefsen@company.org,19292383363,english,"April 21, 2007"
94674,Brian,Edmondson,brian.edmondson@company.org,19292383363,french,"November 6, 2014"
370086,Jim,Edmonds,jim.edmonds@company.org,19292383363,spanish,"July 2, 2013"
105566,Carl,Edwards,carl.edwards@company.org,19292383363,english,"March 25, 2015"
82093,Jon,Edwards,jon.edwards@company.org,19292383363,english,"February 5, 2017"
386186,Mike,Edwards,mike.edwards@company.org,19292383363,english,"May 27, 2001"
211615,Robert,Eenhoorn,robert.eenhoorn@company.org,19292383363,english,"September 24, 2003"
227996,Zach,Eflin,zach.eflin@company.org,19292383363,spanish,"June 24, 2018"
212664,Jack,Egbert,jack.egbert@company.org,19292383363,english,"May 1, 2011"
59858,Cody,Ege,cody.ege@company.org,19292383363,english,"January 27, 2001"
337567,Brett,Eibner,brett.eibner@company.org,19292383363,english,"October 23, 2005"
359225,Jerad,Eickhoff,jerad.eickhoff@company.org,19292383363,english,"August 21, 2007"
237974,Darrell,Einertson,darrell.einertson@company.org,19292383363,english,"April 14, 2005"
324685,Joey,Eischen,joey.eischen@company.org,19292383363,english,"January 20, 2005"
154603,Mike,Ekstrom,mike.ekstrom@company.org,19292383363,english,"August 26, 2014"
76595,Scott,Elarton,scott.elarton@company.org,19292383363,english,"January 9, 2002"
110767,Scott,Elbert,scott.elbert@company.org,19292383363,english,"September 24, 2005"
367255,Dave,Elder,dave.elder@company.org,19292383363,english,"August 17, 2015"
277231,Brad,Eldred,brad.eldred@company.org,19292383363,english,"September 24, 2014"
168989,Roenis,Elias,roenis.elias@company.org,19292383363,english,"August 11, 2000"
183759,Brian,Ellington,brian.ellington@company.org,19292383363,italian,"July 11, 2005"
207115,Donnie,Elliott,donnie.elliott@company.org,19292383363,english,"July 4, 2008"
138045,Jason,Ellison,jason.ellison@company.org,19292383363,english,"December 18, 2002"
362542,Mark,Ellis,mark.ellis@company.org,19292383363,english,"November 13, 2006"
160211,Robert,Ellis,robert.ellis@company.org,19292383363,french,"October 30, 2000"
140274,Jacoby,Ellsbury,jacoby.ellsbury@company.org,19292383363,english,"August 14, 2015"
131301,Jake,Elmore,jake.elmore@company.org,19292383363,english,"July 2, 2017"
241403,John,Ely,john.ely@company.org,19292383363,english,"May 31, 2013"
263482,Brad,Emaus,brad.emaus@company.org,19292383363,spanish,"November 15, 2014"
115599,Alan,Embree,alan.embree@company.org,19292383363,english,"October 27, 2005"
141494,Angelo,Encarnacion,angelo.encarnacion@company.org,19292383363,english,"February 6, 2005"
280100,Edwin,Encarnacion,edwin.encarnacion@company.org,19292383363,portuguese,"December 5, 2001"
145123,Juan,Encarnacion,juan.encarnacion@company.org,19292383363,spanish,"March 2, 2014"
306893,Mario,Encarnacion,mario.encarnacion@company.org,19292383363,spanish,"April 11, 2016"
291220,Trevor,Enders,trevor.enders@company.org,19292383363,english,"November 17, 2002"
132800,Adam,Engel,adam.engel@company.org,19292383363,english,"January 18, 2009"
269872,Jesse,English,jesse.english@company.org,19292383363,portuguese,"July 21, 2004"
258815,John,Ennis,john.ennis@company.org,19292383363,spanish,"March 23, 2008"
99753,Dietrich,Enns,dietrich.enns@company.org,19292383363,english,"November 19, 2005"
361145,Barry,Enright,barry.enright@company.org,19292383363,english,"August 7, 2011"
145323,Morgan,Ensberg,morgan.ensberg@company.org,19292383363,spanish,"March 6, 2019"
223035,Nathan,Eovaldi,nathan.eovaldi@company.org,19292383363,english,"December 14, 2009"
395653,Cody,Eppley,cody.eppley@company.org,19292383363,english,"June 30, 2016"
246276,Todd,Erdos,todd.erdos@company.org,19292383363,english,"February 5, 2008"
362933,John,Ericks,john.ericks@company.org,19292383363,english,"November 7, 2000"
176283,Matt,Erickson,matt.erickson@company.org,19292383363,english,"May 22, 2010"
192334,Robbie,Erlin,robbie.erlin@company.org,19292383363,english,"June 4, 2010"
